NMAI ARK,NMAI Internal EMu ID,Term,Scope Note,Used for,Language Notes,Entire Tree,Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7
http://n2t.net/ark:/65665/sz884f3abd9-b8d1-4b3a-a014-74531f645048,NMAICulture_2705,Maritime Archaic Tradition (archaeological culture),,,,North America - Woodlands - Northeast - Archaic Tradition (archaeological culture) - Maritime Archaic Tradition (archaeological culture),North America,Woodlands,Northeast,Archaic Tradition (archaeological culture),Maritime Archaic Tradition (archaeological culture),,
http://n2t.net/ark:/65665/sz8d21084c1-c630-46d8-a2bd-c5ade1e5649a,NMAICulture_2757,Middle Archaic Tradition (archaeological culture),,,,North America - Woodlands - Northeast - Archaic Tradition (archaeological culture) - Middle Archaic Tradition (archaeological culture),North America,Woodlands,Northeast,Archaic Tradition (archaeological culture),Middle Archaic Tradition (archaeological culture),,
http://n2t.net/ark:/65665/sz888f136d4-e54a-4571-8a23-e9a34a15a683,NMAICulture_2700,Archaic Tradition (archaeological culture),,,,North America - Woodlands - Northeast - Archaic Tradition (archaeological culture),North America,Woodlands,Northeast,Archaic Tradition (archaeological culture),,,
http://n2t.net/ark:/65665/sz8f9398c51-3507-40cf-9701-22172c32a881,NMAICulture_2544,Chonnonton (Neutral/Attawandaron),,,Language Family info:  Iroquoian/Northern Iroquoian/Neutral,North America - Woodlands - Northeast - Iroquoian - Chonnonton (Neutral/Attawandaron),North America,Woodlands,Northeast,Iroquoian,Chonnonton (Neutral/Attawandaron),,
http://n2t.net/ark:/65665/sz8c3d9570b-3707-4604-909e-7511953a5f2b,NMAICulture_961,"Cayuga [Six Nations of the Grand River, Brantford, Ontario]",,Ohsweken,Language Family info:  Iroquoian/Northern Iroquoian/Five Nations/Seneca-Onondaga/Seneca-Cayuga,"North America - Woodlands - Northeast - Iroquoian - Iroquois - Cayuga - Cayuga [Six Nations of the Grand River, Brantford, Ontario]",North America,Woodlands,Northeast,Iroquoian,Iroquois,Cayuga,"Cayuga [Six Nations of the Grand River, Brantford, Ontario]"
http://n2t.net/ark:/65665/sz8071b2ba4-557d-4cbe-aa4c-7d097123567e,NMAICulture_577,Cayuga,,,Language Family info:  Iroquoian/Northern Iroquoian/Five Nations/Seneca-Onondaga/Seneca-Cayuga,North America - Woodlands - Northeast - Iroquoian - Iroquois - Cayuga,North America,Woodlands,Northeast,Iroquoian,Iroquois,Cayuga,
http://n2t.net/ark:/65665/sz8a58e3e9b-dc7a-443a-9bbb-18f2118106f9,NMAICulture_1521,"Iroquois [Six Nations of the Grand River, Brantford, Ontario]",,Ohsweken,Language Family info:  Iroquoian/Northern Iroquoian/Five Nations,"North America - Woodlands - Northeast - Iroquoian - Iroquois - Iroquois [Six Nations of the Grand River, Brantford, Ontario]",North America,Woodlands,Northeast,Iroquoian,Iroquois,"Iroquois [Six Nations of the Grand River, Brantford, Ontario]",
http://n2t.net/ark:/65665/sz880bb3876-df04-469d-a758-6771fbca2130,NMAICulture_1087,Mohawk [Akwesasne],,Rooseveltown; Saint Regis,Language Family info:  Iroquoian/Northern Iroquoian/Five Nations/Mohawk-Oneida,North America - Woodlands - Northeast - Iroquoian - Iroquois - Mohawk - Mohawk [Akwesasne],North America,Woodlands,Northeast,Iroquoian,Iroquois,Mohawk,Mohawk [Akwesasne]
http://n2t.net/ark:/65665/sz895b48af2-5978-490a-a0fd-205fa17cfb56,NMAICulture_1088,Mohawk [Kahnawake],,Caughnawaga,Language Family info:  Iroquoian/Northern Iroquoian/Five Nations/Mohawk-Oneida,North America - Woodlands - Northeast - Iroquoian - Iroquois - Mohawk - Mohawk [Kahnawake],North America,Woodlands,Northeast,Iroquoian,Iroquois,Mohawk,Mohawk [Kahnawake]
http://n2t.net/ark:/65665/sz82ec22a74-3986-429d-ac01-0384909fe7fa,NMAICulture_1089,Mohawk [Kanesatake],,,Language Family info:  Iroquoian/Northern Iroquoian/Five Nations/Mohawk-Oneida,North America - Woodlands - Northeast - Iroquoian - Iroquois - Mohawk - Mohawk [Kanesatake],North America,Woodlands,Northeast,Iroquoian,Iroquois,Mohawk,Mohawk [Kanesatake]
http://n2t.net/ark:/65665/sz89160167e-0301-4b46-8a82-d3f843339960,NMAICulture_1090,"Mohawk [Six Nations of the Grand River, Brantford, Ontario]",,Ohsweken,,"North America - Woodlands - Northeast - Iroquoian - Iroquois - Mohawk - Mohawk [Six Nations of the Grand River, Brantford, Ontario]",North America,Woodlands,Northeast,Iroquoian,Iroquois,Mohawk,"Mohawk [Six Nations of the Grand River, Brantford, Ontario]"
http://n2t.net/ark:/65665/sz8fc79bfff-ff0c-466d-b251-893411b9a313,NMAICulture_730,Mohawk,,,Language Family info:  Iroquoian/Northern Iroquoian/Five Nations/Mohawk-Oneida,North America - Woodlands - Northeast - Iroquoian - Iroquois - Mohawk,North America,Woodlands,Northeast,Iroquoian,Iroquois,Mohawk,
http://n2t.net/ark:/65665/sz84c21588e-8e89-427f-b26b-0fb45e2b53e9,NMAICulture_1117,Oneida [New York],,,Language Family info:  Iroquoian/Northern Iroquoian/Five Nations/Mohawk-Oneida,North America - Woodlands - Northeast - Iroquoian - Iroquois - Oneida - Oneida [New York],North America,Woodlands,Northeast,Iroquoian,Iroquois,Oneida,Oneida [New York]
http://n2t.net/ark:/65665/sz88ab408f3-fc3c-4103-a1c3-d75dff71f174,NMAICulture_1118,Oneida [Wisconsin],,,,North America - Woodlands - Northeast - Iroquoian - Iroquois - Oneida - Oneida [Wisconsin],North America,Woodlands,Northeast,Iroquoian,Iroquois,Oneida,Oneida [Wisconsin]
http://n2t.net/ark:/65665/sz879b50ae7-f8b1-41d4-aef6-5a7c66aea3c2,NMAICulture_2972,"Oneida Nation of the Thames [Southwold, Ontario]",,,Language Family info:  Iroquoian/Northern Iroquoian/Five Nations/Mohawk-Oneida,"North America - Woodlands - Northeast - Iroquoian - Iroquois - Oneida Nation of the Thames [Southwold, Ontario]",North America,Woodlands,Northeast,Iroquoian,Iroquois,"Oneida Nation of the Thames [Southwold, Ontario]",
http://n2t.net/ark:/65665/sz82559dc40-dcc8-4690-af7d-7865f5d03bea,NMAICulture_771,Oneida,,,Language Family info:  Iroquoian/Northern Iroquoian/Five Nations/Mohawk-Oneida,North America - Woodlands - Northeast - Iroquoian - Iroquois - Oneida,North America,Woodlands,Northeast,Iroquoian,Iroquois,Oneida,
http://n2t.net/ark:/65665/sz8cd36d3b8-aa40-4221-a0d1-ff1c8292cc63,NMAICulture_1119,"Onondaga [Six Nations of the Grand River, Brantford, Ontario]",,Ohsweken,Language Family info:  Iroquoian/Northern Iroquoian/Five Nations/Seneca-Onondaga/Onondaga,"North America - Woodlands - Northeast - Iroquoian - Iroquois - Onondaga - Onondaga [Six Nations of the Grand River, Brantford, Ontario]",North America,Woodlands,Northeast,Iroquoian,Iroquois,Onondaga,"Onondaga [Six Nations of the Grand River, Brantford, Ontario]"
http://n2t.net/ark:/65665/sz81f6f6d9b-1367-4795-8806-f94aa5d8c20e,NMAICulture_3406,Onondaga descent,,,,North America - Woodlands - Northeast - Iroquoian - Iroquois - Onondaga - Onondaga descent,North America,Woodlands,Northeast,Iroquoian,Iroquois,Onondaga,Onondaga descent
http://n2t.net/ark:/65665/sz85b33d5d2-094f-4b20-87a2-76b50340af38,NMAICulture_772,Onondaga,,Onandaga,Language Family info:  Iroquoian/Northern Iroquoian/Five Nations/Seneca-Onondaga/Onondaga,North America - Woodlands - Northeast - Iroquoian - Iroquois - Onondaga,North America,Woodlands,Northeast,Iroquoian,Iroquois,Onondaga,
http://n2t.net/ark:/65665/sz8de2b4417-399a-4ed5-883c-df1ea28196eb,NMAICulture_1138,Seneca [Allegany],,Allegheny,Language Family info:  Iroquoian/Northern Iroquoian/Five Nations/Seneca-Onondaga/Seneca-Cayuga,North America - Woodlands - Northeast - Iroquoian - Iroquois - Seneca - Seneca [Allegany],North America,Woodlands,Northeast,Iroquoian,Iroquois,Seneca,Seneca [Allegany]
http://n2t.net/ark:/65665/sz86eba02cd-859f-4715-986e-ef8c4c79a411,NMAICulture_1139,Seneca [Buffalo Creek],"The Buffalo Creek community disbanded in the 1830s, and it is unclear whether the objects identified via this term are from the community or were made later at Cattaraugus by people who came from Buffalo Creek",,Language Family info:  Iroquoian/Northern Iroquoian/Five Nations/Seneca-Onondaga/Seneca-Cayuga,North America - Woodlands - Northeast - Iroquoian - Iroquois - Seneca - Seneca [Buffalo Creek],North America,Woodlands,Northeast,Iroquoian,Iroquois,Seneca,Seneca [Buffalo Creek]
http://n2t.net/ark:/65665/sz81f6cf1ec-1f00-4b18-9c8e-6a7a434f7668,NMAICulture_1140,Seneca [Cattaraugus],,,Language Family info:  Iroquoian/Northern Iroquoian/Five Nations/Seneca-Onondaga/Seneca-Cayuga,North America - Woodlands - Northeast - Iroquoian - Iroquois - Seneca - Seneca [Cattaraugus],North America,Woodlands,Northeast,Iroquoian,Iroquois,Seneca,Seneca [Cattaraugus]
http://n2t.net/ark:/65665/sz8fca34aa0-e333-4268-a95d-e35e4cbea465,NMAICulture_1141,Seneca [Oklahoma],,,Language Family info:  Iroquoian/Northern Iroquoian/Five Nations/Seneca-Onondaga/Seneca-Cayuga,North America - Woodlands - Northeast - Iroquoian - Iroquois - Seneca - Seneca [Oklahoma],North America,Woodlands,Northeast,Iroquoian,Iroquois,Seneca,Seneca [Oklahoma]
http://n2t.net/ark:/65665/sz80cc36b46-b4d4-49c7-81d5-439216569188,NMAICulture_1142,Seneca [Tonawanda],,,Language Family info:  Iroquoian/Northern Iroquoian/Five Nations/Seneca-Onondaga/Seneca-Cayuga,North America - Woodlands - Northeast - Iroquoian - Iroquois - Seneca - Seneca [Tonawanda],North America,Woodlands,Northeast,Iroquoian,Iroquois,Seneca,Seneca [Tonawanda]
http://n2t.net/ark:/65665/sz8a467cd1a-ae67-4f39-bb66-b43ac5394e0e,NMAICulture_2971,"Seneca [Six Nations of the Grand River, Brantford, Ontario]",,,Language Family info:  Iroquoian/Northern Iroquoian/Five Nations/Seneca-Onondaga/Seneca-Cayuga,"North America - Woodlands - Northeast - Iroquoian - Iroquois - Seneca [Six Nations of the Grand River, Brantford, Ontario]",North America,Woodlands,Northeast,Iroquoian,Iroquois,"Seneca [Six Nations of the Grand River, Brantford, Ontario]",
http://n2t.net/ark:/65665/sz8447ca870-e5eb-41e5-a28d-b5f07fdf15eb,NMAICulture_831,Seneca,,,Language Family info:  Iroquoian/Northern Iroquoian/Five Nations/Seneca-Onondaga/Seneca-Cayuga,North America - Woodlands - Northeast - Iroquoian - Iroquois - Seneca,North America,Woodlands,Northeast,Iroquoian,Iroquois,Seneca,
http://n2t.net/ark:/65665/sz8601dc57b-55e6-4060-8358-c47734452e71,NMAICulture_1179,"Tuscarora [Six Nations of the Grand River, Brantford, Ontario]",,Ohsweken,Language Family info:  Iroquoian/Northern Iroquoian/Tuscarora-Nottoway,"North America - Woodlands - Northeast - Iroquoian - Iroquois - Tuscarora - Tuscarora [Six Nations of the Grand River, Brantford, Ontario]",North America,Woodlands,Northeast,Iroquoian,Iroquois,Tuscarora,"Tuscarora [Six Nations of the Grand River, Brantford, Ontario]"
http://n2t.net/ark:/65665/sz8825cb7fa-3b89-43bc-a2c0-bdfc8d3fb4ca,NMAICulture_893,Tuscarora,,Skarohreh,Language Family info:  Iroquoian/Northern Iroquoian/Tuscarora-Nottoway,North America - Woodlands - Northeast - Iroquoian - Iroquois - Tuscarora,North America,Woodlands,Northeast,Iroquoian,Iroquois,Tuscarora,
http://n2t.net/ark:/65665/sz85b030c19-de39-4e12-b9b9-dd49f0f21f85,NMAICulture_258,Iroquois,,,Language Family info:  Iroquoian/Northern Iroquoian/Five Nations,North America - Woodlands - Northeast - Iroquoian - Iroquois,North America,Woodlands,Northeast,Iroquoian,Iroquois,,
http://n2t.net/ark:/65665/sz8bd20875e-610c-4a9e-b006-4667ec82ef4a,NMAICulture_2709,St. Lawrence Iroquoian (archaeological culture),,,,North America - Woodlands - Northeast - Iroquoian - St. Lawrence Iroquoian (archaeological culture),North America,Woodlands,Northeast,Iroquoian,St. Lawrence Iroquoian (archaeological culture),,
http://n2t.net/ark:/65665/sz851a215a0-7ec6-46d3-89c3-8e0ed9285a1e,NMAICulture_3249,Iroquoian,,,,North America - Woodlands - Northeast - Iroquoian,North America,Woodlands,Northeast,Iroquoian,,,
http://n2t.net/ark:/65665/sz885de83a8-ea0b-4b44-80d9-6e489f4a7d43,NMAICulture_283,Kitchawank,,Kitchewank; Kitchawong,Language Family info:  Algic/Algonquian/Eastern,North America - Woodlands - Northeast - Kitchawank,North America,Woodlands,Northeast,Kitchawank,,,
http://n2t.net/ark:/65665/sz86166321c-bc58-4c65-9caa-3af7cba8747a,NMAICulture_310,Matinecock,,Mattinicock,Language Family info:  Algic/Algonquian/Eastern,North America - Woodlands - Northeast - Long Island - Matinecock,North America,Woodlands,Northeast,Long Island,Matinecock,,
http://n2t.net/ark:/65665/sz831ee38cd-681f-41a6-9ae3-38d37a7dd0d0,NMAICulture_1093,"Montauk [Brothertown, Wisconsin]",,Brotherton,Language Family info:  Algic/Algonquian/Eastern,"North America - Woodlands - Northeast - Long Island - Montauk - Montauk [Brothertown, Wisconsin]",North America,Woodlands,Northeast,Long Island,Montauk,"Montauk [Brothertown, Wisconsin]",
http://n2t.net/ark:/65665/sz8d2b64211-bc89-4201-b84f-a4ced4a5f221,NMAICulture_734,Montauk,,,Language Family info:  Algic/Algonquian/Eastern,North America - Woodlands - Northeast - Long Island - Montauk,North America,Woodlands,Northeast,Long Island,Montauk,,
http://n2t.net/ark:/65665/sz8eae62c8c-92df-4af9-82ce-e25516f7c299,NMAICulture_797,Poospatuck,,Poosepatuck,Language Family info:  Algonkian,North America - Woodlands - Northeast - Long Island - Poospatuck,North America,Woodlands,Northeast,Long Island,Poospatuck,,
http://n2t.net/ark:/65665/sz81e32647a-9d02-4acf-a50f-ca384507fe14,NMAICulture_3138,Rockaway,,,,North America - Woodlands - Northeast - Long Island - Rockaway,North America,Woodlands,Northeast,Long Island,Rockaway,,
http://n2t.net/ark:/65665/sz8cc7258c0-8384-44ba-b4af-814cfa9874c7,NMAICulture_833,Shinnecock,,,Language Family info:  Algonkian,North America - Woodlands - Northeast - Long Island - Shinnecock,North America,Woodlands,Northeast,Long Island,Shinnecock,,
http://n2t.net/ark:/65665/sz856b8ff82-2b42-4199-ba08-5c86bb008b7f,NMAICulture_3158,Unkechaug,,,,North America - Woodlands - Northeast - Long Island - Unkechaug,North America,Woodlands,Northeast,Long Island,Unkechaug,,
http://n2t.net/ark:/65665/sz889b5863d-cbca-4398-bea6-e809c4f39a91,NMAICulture_293,Long Island,,,,North America - Woodlands - Northeast - Long Island,North America,Woodlands,Northeast,Long Island,,,
http://n2t.net/ark:/65665/sz83094cd6e-3134-4d72-88cc-c9087b323239,NMAICulture_856,Stockbridge Mahican,,Stockbridges,Language Family info:  Algic/Algonquian/Eastern,North America - Woodlands - Northeast - Mahican - Stockbridge Mahican,North America,Woodlands,Northeast,Mahican,Stockbridge Mahican,,
http://n2t.net/ark:/65665/sz8f8c997b9-fa6f-4ff0-b15c-7ef04d114b88,NMAICulture_299,Mahican,,Mahikan,Language Family info:  Algic/Algonquian/Eastern,North America - Woodlands - Northeast - Mahican,North America,Woodlands,Northeast,Mahican,,,
http://n2t.net/ark:/65665/sz812bc6a25-8b7c-4442-9f9d-124c19dc551d,NMAICulture_714,Massachusett (Punkapog Band),,,Language Family info:  Algic/Algonquian/Eastern,North America - Woodlands - Northeast - Massachusett - Massachusett (Punkapog Band),North America,Woodlands,Northeast,Massachusett,Massachusett (Punkapog Band),,
http://n2t.net/ark:/65665/sz88ff0a60d-9e34-486f-b0b0-3d7a05fb334b,NMAICulture_309,Massachusett,,Massachuset,Language Family info:  Algic/Algonquian/Eastern,North America - Woodlands - Northeast - Massachusett,North America,Woodlands,Northeast,Massachusett,,,
http://n2t.net/ark:/65665/sz838e3dd6d-d005-4679-b2bf-83e0009dbd08,NMAICulture_313,Mattabesett,,Mattabessett; Mattabesec,Language Family info:  Algic/Algonquian/Eastern,North America - Woodlands - Northeast - Mattabesett,North America,Woodlands,Northeast,Mattabesett,,,
http://n2t.net/ark:/65665/sz83ed0cc4e-55c6-4a23-a0a5-9ca9a36098dd,NMAICulture_332,Mohegan,,Mohigan,Language Family info:  Algic/Algonquian/Eastern,North America - Woodlands - Northeast - Mohegan,North America,Woodlands,Northeast,Mohegan,,,
http://n2t.net/ark:/65665/sz877aa84b4-cf60-4d23-ae57-045af0bd50ab,NMAICulture_1537,"Narragansett (Brothertown, Wisconsin)",,,Language Family info:  Algic/Algonquian/Eastern,"North America - Woodlands - Northeast - Narragansett - Narragansett (Brothertown, Wisconsin)",North America,Woodlands,Northeast,Narragansett,"Narragansett (Brothertown, Wisconsin)",,
http://n2t.net/ark:/65665/sz84ae27454-bf18-4eef-a2e3-413acd8a41bd,NMAICulture_345,Narragansett,,Naragansett; Narraganset,Language Family info:  Algic/Algonquian/Eastern,North America - Woodlands - Northeast - Narragansett,North America,Woodlands,Northeast,Narragansett,,,
http://n2t.net/ark:/65665/sz8acbbc720-e207-41ee-8250-b2f91141e817,NMAICulture_3112,"Niantic [Brothertown, Wisconsin]",,,,"North America - Woodlands - Northeast - Niantic - Niantic [Brothertown, Wisconsin]",North America,Woodlands,Northeast,Niantic,"Niantic [Brothertown, Wisconsin]",,
http://n2t.net/ark:/65665/sz873a19967-2962-45a8-a19f-5475f2941383,NMAICulture_346,Niantic,,Nehantic; Nyantic,Language Family info:  Algic/Algonquian/Eastern,North America - Woodlands - Northeast - Niantic,North America,Woodlands,Northeast,Niantic,,,
http://n2t.net/ark:/65665/sz89e56c66f-a95b-4042-ae8a-a83fe1af66ca,NMAICulture_349,Nipmuc,,Nimpuc,Language Family info:  Algic/Algonquian/Eastern,North America - Woodlands - Northeast - Nipmuc,North America,Woodlands,Northeast,Nipmuc,,,
http://n2t.net/ark:/65665/sz8bef25890-65ef-4057-ac51-94293d5e0c95,NMAICulture_2665,Paleoindian Tradition: Clovis (archaeological culture),,,,North America - Woodlands - Northeast - Paleoindian Tradition (archaeological culture) - Paleoindian Tradition: Clovis (archaeological culture),North America,Woodlands,Northeast,Paleoindian Tradition (archaeological culture),Paleoindian Tradition: Clovis (archaeological culture),,
http://n2t.net/ark:/65665/sz8165d8379-3531-414e-a7ea-bbe5739c0b46,NMAICulture_2666,Paleoindian Tradition: Folsom (archaeological culture),,,,North America - Woodlands - Northeast - Paleoindian Tradition (archaeological culture) - Paleoindian Tradition: Folsom (archaeological culture),North America,Woodlands,Northeast,Paleoindian Tradition (archaeological culture),Paleoindian Tradition: Folsom (archaeological culture),,
http://n2t.net/ark:/65665/sz84c137c23-5e38-49f7-ac03-228d9b10289f,NMAICulture_2667,Paleoindian Tradition: Plano (archaeological culture),,,,North America - Woodlands - Northeast - Paleoindian Tradition (archaeological culture) - Paleoindian Tradition: Plano (archaeological culture),North America,Woodlands,Northeast,Paleoindian Tradition (archaeological culture),Paleoindian Tradition: Plano (archaeological culture),,
http://n2t.net/ark:/65665/sz895ed2b89-3dd0-422b-bd63-65717c4174f4,NMAICulture_2664,Paleoindian Tradition (archaeological culture),,Paleo-Indian,,North America - Woodlands - Northeast - Paleoindian Tradition (archaeological culture),North America,Woodlands,Northeast,Paleoindian Tradition (archaeological culture),,,
http://n2t.net/ark:/65665/sz8b6b5e859-9e2a-41a0-8ce6-1cf5940d5737,NMAICulture_380,Paugussett (Paugusset),,,Language Family info:  Algic/Algonquian/Eastern,North America - Woodlands - Northeast - Paugussett (Paugusset),North America,Woodlands,Northeast,Paugussett (Paugusset),,,
http://n2t.net/ark:/65665/sz85c50f72a-5dd5-4900-aa5c-f80cd7a31a2c,NMAICulture_2546,"Pequot [Brothertown, Wisconsin]",,,,"North America - Woodlands - Northeast - Pequot - Pequot [Brothertown, Wisconsin]",North America,Woodlands,Northeast,Pequot,"Pequot [Brothertown, Wisconsin]",,
http://n2t.net/ark:/65665/sz8f5a7d3f3-6021-4102-bfff-5db91bf76a08,NMAICulture_383,Pequot,,Pequod,Language Family info:  Algic/Algonquian/Eastern,North America - Woodlands - Northeast - Pequot,North America,Woodlands,Northeast,Pequot,,,
http://n2t.net/ark:/65665/sz888d9a7ca-d430-41bc-a13d-afa29833cedc,NMAICulture_3319,Pocomtuc (Pocumtuck),,,,North America - Woodlands - Northeast - Pocomtuc (Pocumtuck),North America,Woodlands,Northeast,Pocomtuc (Pocumtuck),,,
http://n2t.net/ark:/65665/sz8996b7979-1005-429a-8c66-c76f7b4216f4,NMAICulture_411,Quinnipiac,,,Language Family info:  Algic/Algonquian/Eastern,North America - Woodlands - Northeast - Quinnipiac,North America,Woodlands,Northeast,Quinnipiac,,,
http://n2t.net/ark:/65665/sz829b0718f-9b00-400c-b99d-2c3b4745e34e,NMAICulture_421,Schaghticoke,,Scatticook; Schaghiticoke; Scaghiticoke; Scaticook; Scattacook,Language Family info:  Algic/Algonquian/Eastern,North America - Woodlands - Northeast - Schaghticoke,North America,Woodlands,Northeast,Schaghticoke,,,
http://n2t.net/ark:/65665/sz81aced255-18d7-4ad4-88a8-4fb3238d9e74,NMAICulture_469,Tunxis,,,Language Family info:  Algic/Algonquian/Eastern,North America - Woodlands - Northeast - Tunxis,North America,Woodlands,Northeast,Tunxis,,,
http://n2t.net/ark:/65665/sz84252c88c-1321-4336-bf4d-1f32c296a173,NMAICulture_939,Abenaki [Odanak/St Francis],,Abenaki [St Francis]; St Francis Abnaki ; Saint Francis Abnaki ; Saint Francis Abenaki,Language Family info:  Algic/Algonquian/Eastern,North America - Woodlands - Northeast - Wabanaki - Abenaki (Abnaki) - Abenaki [Odanak/St Francis],North America,Woodlands,Northeast,Wabanaki,Abenaki (Abnaki),Abenaki [Odanak/St Francis],
http://n2t.net/ark:/65665/sz86948e9e1-f351-4884-8db5-39a05827e4f8,NMAICulture_531,Abenaki (Abnaki),,,Language Family info:  Algic/Algonquian/Eastern,North America - Woodlands - Northeast - Wabanaki - Abenaki (Abnaki),North America,Woodlands,Northeast,Wabanaki,Abenaki (Abnaki),,
http://n2t.net/ark:/65665/sz81d83623e-58ed-44a9-931e-f12fc12e732d,NMAICulture_711,Maliseet (Malecite),,Malisit;  Malacite,,North America - Woodlands - Northeast - Wabanaki - Maliseet (Malecite),North America,Woodlands,Northeast,Wabanaki,Maliseet (Malecite),,
http://n2t.net/ark:/65665/sz81cf7f10b-8662-4b26-b1dc-0542ad920302,NMAICulture_3407,Mi'kmaq (Micmac) descent,,,,North America - Woodlands - Northeast - Wabanaki - Mi'kmaq (Micmac) - Mi'kmaq (Micmac) descent,North America,Woodlands,Northeast,Wabanaki,Mi'kmaq (Micmac),Mi'kmaq (Micmac) descent,
http://n2t.net/ark:/65665/sz838340c32-a9f4-405d-aa2b-b1f2b7c4a1bc,NMAICulture_2848,"Mi'kmaq [Eel Ground First Nation, New Brunswick]",,,,"North America - Woodlands - Northeast - Wabanaki - Mi'kmaq (Micmac) - Mi'kmaq [Eel Ground First Nation, New Brunswick]",North America,Woodlands,Northeast,Wabanaki,Mi'kmaq (Micmac),"Mi'kmaq [Eel Ground First Nation, New Brunswick]",
